"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0000387","spliceosomal snRNP assembly",69,-0.690370712963241,-2.6659274785185,1e-10,3.6725e-08,2.43659347598096e-08,3011,"tags=68%, list=21%, signal=54%","9410/25804/57819/23020/25929/9128/10291/10907/6632/6637/10594/8175/9129/6626/10713/51690/10992/9733/83443/9092/6627/4809/84844/7375/6636/11157/79833/6631/6628/50628/79084/10262/10078/27339/9416/10421/24148/54496/79760/25980/9343/6625/10419/26121/23450/79171/6633",NA
"GO:0030490","maturation of SSU-rRNA",69,-0.679813214474671,-2.6251587657145,1e-10,3.6725e-08,2.43659347598096e-08,2370,"tags=49%, list=17%, signal=41%","6227/5822/51504/10171/10813/6223/10528/10436/29777/4809/56902/6217/27341/85395/65095/84916/115939/90121/11157/88745/23212/26574/10607/161424/79050/9277/9136/55272/8602/57647/92856/2091/28987/65083",NA
"GO:0032543","mitochondrial translation",127,-0.604613488987629,-2.5940920787125,1e-10,3.6725e-08,2.43659347598096e-08,2702,"tags=50%, list=19%, signal=41%","5018/285367/51373/6472/84545/51253/57505/64928/8846/51067/118487/80222/115416/124995/5188/51649/28973/740/65003/64981/26589/128308/116541/122704/90480/64975/79590/7818/23438/10573/78988/51073/51116/51204/708/23107/84881/64963/64976/29093/7284/28958/51264/54938/63875/26995/29074/64979/54998/54948/219927/3396/65993/23395/6182/65005/51258/51335/51081/84769/124454/6183/26164/55052",NA
"GO:0042273","ribosomal large subunit biogenesis",75,-0.648630072882134,-2.55846059409412,1e-10,3.6725e-08,2.43659347598096e-08,2391,"tags=40%, list=17%, signal=33%","23246/387338/51504/57418/115416/8225/10969/22907/26168/27043/3692/55178/81554/56342/7284/23212/51550/90441/6838/51491/54663/117246/26155/4706/9875/23481/51154/26164/55794/81887",NA
"GO:0140053","mitochondrial gene expression",167,-0.545945209128066,-2.41640838828898,1e-10,3.6725e-08,2.43659347598096e-08,2702,"tags=46%, list=19%, signal=38%","5018/285367/51373/6472/84545/51253/57505/64928/84705/8846/51067/118487/80222/115416/84148/9238/124995/5442/5188/51649/28973/740/65003/64981/26589/128308/55687/116541/122704/90480/6832/64975/79590/7818/23438/10573/78988/51073/51116/51204/3028/708/23107/84881/10922/64963/64976/29093/7284/28958/51264/54938/63875/26995/29074/56652/64979/54998/54948/219927/60528/3396/81892/65993/23395/6182/80324/65005/51258/51335/51654/51081/84769/124454/6183/26164/55052",NA
"GO:0006119","oxidative phosphorylation",110,-0.583491585455259,-2.41578786075439,1e-10,3.6725e-08,2.43659347598096e-08,3313,"tags=62%, list=23%, signal=48%","6389/4695/1349/4702/4708/387/4724/84275/1716/215/4710/84300/4709/440567/54539/4720/54949/4722/4713/6472/1329/126328/374291/51103/51142/27089/513/7384/1351/4728/65990/4723/10632/4694/29796/30968/506/4726/9377/84277/4712/4717/522/65018/23479/4705/10476/521/891/790955/1337/1327/4696/9551/4697/4700/7415/4731/11315/10975/4716/6390/10105/9555/4706/1340/7386/514",NA
"GO:0009152","purine ribonucleotide biosynthetic process",121,-0.557384336037516,-2.36864771380355,1e-10,3.6725e-08,2.43659347598096e-08,3350,"tags=56%, list=24%, signal=43%","517/6389/4695/107/4702/4708/4832/4724/9060/4710/226/4709/203/54539/4720/4722/4713/2987/126328/374291/513/4728/65990/4723/518/10632/4694/271/30968/506/4726/84277/7040/4712/10201/4717/109/84833/9556/522/204/65018/4705/3614/10476/521/790955/4696/9551/353/4700/2618/7415/4731/516/5604/142/111/4716/2023/6390/4830/56848/471/4706/514/4923/5198",NA
"GO:0046390","ribose phosphate biosynthetic process",141,-0.538479363834948,-2.33273048307295,1e-10,3.6725e-08,2.43659347598096e-08,3350,"tags=54%, list=24%, signal=42%","517/6389/4695/107/4702/4708/4832/4724/9060/4710/226/4709/203/54539/4720/4722/4713/2987/126328/374291/513/4728/65990/4723/518/10632/4694/271/30968/506/4726/84277/7040/978/4712/10201/4717/5631/109/84833/9556/522/204/65018/790/4705/3614/10476/521/790955/4696/9551/353/4700/2618/7415/4731/5635/1503/516/5604/142/111/4716/1723/2023/6390/4830/56848/7371/471/4706/7378/514/4923/5198",NA
"GO:0042255","ribosome assembly",63,-0.601832894030626,-2.31005913465817,1.21110197648398e-07,1.87274610889996e-05,1.24251081037832e-05,2391,"tags=46%, list=17%, signal=38%","23246/5822/387338/79863/27349/115416/8225/2197/6223/22907/29777/3692/27341/51116/55178/708/81554/26284/7284/23212/64745/51335/84769/4706/51154/57647/64763/26164/55794",0.690132458796796
"GO:0006353","DNA-templated transcription termination",45,-0.649678915121508,-2.30615342227231,1.87461071323435e-07,2.68663720755245e-05,1.78250311565691e-05,1906,"tags=47%, list=13%, signal=41%","284119/5434/27297/64425/5435/661/80742/5430/10849/171568/9533/5514/80335/5441/25885/51728/55718/11128/23211/10419/29101",0.690132458796796
"GO:0071826","protein-RNA complex organization",226,-0.486333777081503,-2.23647747000659,1e-10,3.6725e-08,2.43659347598096e-08,2482,"tags=38%, list=18%, signal=32%","9128/10291/10907/23246/5822/387338/79863/6632/10081/6637/27349/8668/28985/10594/8175/9129/6626/115416/8225/56949/79005/2197/10713/51690/10992/6223/22907/9733/83443/9092/55011/29777/6627/4809/728689/6895/84844/3692/8663/8666/27341/7375/55178/100101490/81554/7536/6636/11157/26284/79833/6631/6628/50628/7284/23212/7415/64745/79084/6433/79622/10262/10078/27339/24144/8662/9416/10421/8665/11338/24148/8607/54496/79760/25980/9343/6625/10419/4706/26121/10856/51154/23450/27335/79171/26164/55794/6633",NA
"GO:0048025","negative regulation of mRNA splicing, via spliceosome",26,-0.697264528356075,-2.16818039583572,2.75478730202029e-05,0.00207142994070551,0.00137433156690937,2764,"tags=62%, list=20%, signal=50%","23020/10284/6632/6637/10594/22985/708/6636/5725/6628/6433/11338/25980/9343/10921/6633",0.575610261071129
"GO:0043247","telomere maintenance in response to DNA damage",30,-0.654273608880232,-2.13233906973492,2.43716603588068e-05,0.00185984254893959,0.00123394968579932,2565,"tags=57%, list=18%, signal=46%","51750/5499/10445/64858/1017/29844/7014/328/10459/65057/125476/2067/24144/54386/8607/10856/7515",0.575610261071129
"GO:1902307","positive regulation of sodium ion transmembrane transport",12,-0.778619786631042,-2.05073279594331,0.000202895920025856,0.0125770520495383,0.00834449638420096,783,"tags=33%, list=6%, signal=32%","483/81/54997/53827",0.518848077743792
"GO:0030150","protein import into mitochondrial matrix",23,-0.669011745252306,-2.02020778285199,0.00020547940720825,0.0125770520495383,0.00834449638420096,2497,"tags=48%, list=18%, signal=39%","10245/140823/10953/56993/10469/100287932/84134/25813/80273/10452/92609",0.518848077743792
"GO:0034340","response to type I interferon",100,-0.489914464361795,-2.01227656864236,3.03442263174863e-06,0.000324186679711909,0.000215088127647642,2760,"tags=39%, list=20%, signal=32%","5686/11274/90933/6472/10581/3429/5721/7979/23170/4938/9470/3654/5770/5691/5692/58509/5689/5709/8772/4940/5693/5694/8638/5695/56339/5710/5702/201292/5717/9636/11140/5708/5705/11047/79594/5688/5704/5714/3661",0.627256739718528
"GO:0016226","iron-sulfur cluster assembly",26,-0.641825066557144,-1.99578849959008,0.000390437182368286,0.0215701310225118,0.0143111342479256,2606,"tags=58%, list=18%, signal=47%","84191/64210/51218/64428/9054/9391/51647/27158/57128/23479/10101/4682/388962/57019/4706",0.49849310876659
"GO:0071276","cellular response to cadmium ion",14,-0.74221069843019,-1.98941212815379,0.000584577166106465,0.0292416664828258,0.0194009676729379,1350,"tags=50%, list=10%, signal=45%","4494/6647/4501/4493/4489/4502/5536",0.477270815362862
"GO:1902600","proton transmembrane transport",132,-0.46288012079191,-1.95769594493841,1.35163025485604e-06,0.000162085293419063,0.000107538725254554,3350,"tags=48%, list=24%, signal=37%","517/4695/1349/340061/4702/5250/206358/4708/4724/4710/529/4709/4720/84286/8992/4722/4713/53826/1329/374291/513/7384/1351/4728/9296/4723/518/10632/6564/4694/29796/6548/506/4726/9377/292/4712/4717/522/133308/4705/51296/10476/1186/521/1327/4696/9551/4697/4700/4731/291/516/3954/476/4716/56848/9114/1340/7386/514/155066/53827",0.643551836150722
"GO:0046034","ATP metabolic process",171,-0.43907099824148,-1.94546479063599,3.81066497456264e-07,5.20731799779769e-05,3.45489913159757e-05,3438,"tags=47%, list=24%, signal=36%","5209/201163/517/2597/6389/4695/51024/4702/4708/4724/5214/4710/226/5213/28964/4709/203/54539/4720/4722/7167/4713/4967/126328/2475/374291/706/513/5223/4728/65990/11164/83440/4723/518/10632/4694/271/30968/506/402/57673/6714/4726/65220/84277/7040/4712/4717/84833/9556/522/204/65018/8671/3692/4705/10476/521/790955/2821/4696/3312/64223/9551/339123/7345/4700/7415/4731/516/5604/142/4716/2023/5315/6390/56848/4706/57521/514",0.674962860011025
"GO:1901658","glycosyl compound catabolic process",17,-0.6879722040632,-1.93291751660311,0.000856371288333407,0.0381214976533871,0.0252924690202496,1699,"tags=53%, list=12%, signal=47%","4668/978/4521/2519/2717/2629/100/4860/7378",0.477270815362862
"GO:0032689","negative regulation of type II interferon production",23,-0.638202151849593,-1.92717237529693,0.000972270357107129,0.0420077986644227,0.0278709130472578,1536,"tags=30%, list=11%, signal=27%","654346/284194/708/90865/64115/9173/558",0.477270815362862
"GO:0050819","negative regulation of coagulation",31,-0.579908604911066,-1.9222475657603,0.00105660687369563,0.0443472999273966,0.0294231018871247,1853,"tags=32%, list=13%, signal=28%","634/2243/2161/348/114897/10544/7103/308/5270/5329",0.45505986738723
"GO:0051205","protein insertion into membrane",62,-0.505697112974856,-1.92134510876546,0.000248193706732529,0.0145838622076034,0.00967595466566421,3575,"tags=56%, list=25%, signal=42%","51016/54543/55831/23787/408050/90580/1678/284361/55969/83460/5018/8266/439/26520/23788/140823/26521/26517/6449/56993/10430/56851/4580/23065/29927/29928/617/56926/25813/51234/23420/283820/10328/26519/10452",0.49849310876659
"GO:0032926","negative regulation of activin receptor signaling pathway",16,-0.674766142876474,-1.91844084560207,0.00255854415541424,0.0812648943633192,0.0539168172721431,958,"tags=44%, list=7%, signal=41%","168002/10272/56926/10468/2280/23420/6497",0.431707695803346
"GO:0048483","autonomic nervous system development",15,0.682033560146692,1.91781335967403,0.00103937598120147,0.0442563280111584,0.029362744752311,1192,"tags=33%, list=8%, signal=31%","10371/2335/7976/4763/65979",0.45505986738723
"GO:0002227","innate immune response in mucosa",15,-0.701914958146015,-1.90940605086727,0.00145989907986307,0.0566296446574503,0.0375720688140132,874,"tags=33%, list=6%, signal=31%","8970/8349/9075/3017/85236",0.45505986738723
"GO:0070129","regulation of mitochondrial translation",20,-0.64348324375432,-1.90017040461168,0.00152100440228119,0.0584145220117927,0.0387562813441744,3030,"tags=65%, list=21%, signal=51%","84300/285367/6472/8846/115416/51204/708/84881/28958/26995/51335/84769/26164",0.45505986738723
"GO:1902916","positive regulation of protein polyubiquitination",11,0.724284993840041,1.89169210243072,0.0014101429562896,0.0559304575389715,0.0371081791553678,3509,"tags=73%, list=25%, signal=55%","64127/329/8767/7336/331/64844/1654/7335",0.45505986738723
"GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation",14,0.671015445427354,1.88725402056785,0.00236562916066502,0.0767979941882192,0.0509531631334074,820,"tags=43%, list=6%, signal=40%","27250/6648/1027/7168/5728/7043",0.431707695803346
"GO:0051547","regulation of keratinocyte migration",11,0.721909682786561,1.8854882500813,0.00156258692071497,0.0588574406802639,0.0390501445812028,1459,"tags=36%, list=10%, signal=33%","8754/5728/83481/54566",0.45505986738723
"GO:0044786","cell cycle DNA replication",38,-0.558290601133255,-1.88202616709441,0.000457181897323145,0.0242018092673045,0.0160571737420421,1776,"tags=34%, list=13%, signal=30%","5976/5888/4171/8318/7083/7014/4172/58525/9400/81620/8882/2237/3978",0.49849310876659
"GO:0042762","regulation of sulfur metabolic process",13,0.691716415939093,1.87163440636779,0.00187513523680892,0.0644344716461357,0.0427503371657602,1587,"tags=46%, list=11%, signal=41%","5165/5163/54704/6667/5166/4780",0.45505986738723
"GO:0044320","cellular response to leptin stimulus",12,0.695347743408753,1.86406698213097,0.00435421149060612,0.114220297851793,0.0757817379360872,61,"tags=17%, list=0%, signal=17%","7357/3625",0.407017918923954
"GO:0007005","mitochondrion organization",320,-0.383254347579846,-1.86007009779767,9.32108309583368e-08,1.52140789641996e-05,1.0094084560171e-05,3171,"tags=40%, list=22%, signal=31%","4832/4724/28978/54974/84275/125170/84300/51300/7157/666/90580/1678/255027/84303/4720/23761/55969/125988/54949/56947/5018/4722/11331/2189/55486/84334/3791/207/90871/8192/64423/2876/374291/51103/284114/51142/835/84895/6341/79064/513/51537/26520/4728/23788/10572/6742/51295/51287/140823/51547/55572/201164/400916/79135/30968/7755/9997/26521/578/5138/292/28976/26517/54471/6832/27166/57805/65018/192111/284184/2021/90529/89941/84987/54978/25880/790955/56993/3028/2537/4580/2810/81554/124997/91942/8326/80179/644096/55245/55154/581/131474/29928/617/28958/4700/23400/23277/25813/283951/11315/440957/9131/57143/9093/142/3954/5245/137994/9927/55735/2931/8834/132299/55101/55210/10105/26519/84902/10452/7386/8878/79594/5329/83858/92609",0.704975715167238
"GO:0006611","protein export from nucleus",51,-0.501605399285035,-1.85622637669971,0.00113724223518806,0.0470594040420074,0.031222501530921,2144,"tags=37%, list=15%, signal=32%","8498/2010/51547/1029/5905/7040/10411/9531/2810/10541/11315/55696/27351/10204/57510/5901/8021/23214/3553",0.45505986738723
"GO:0030835","negative regulation of actin filament depolymerization",40,0.507309296060985,1.84252726803503,0.000632884298339089,0.0302343750978901,0.0200596000310089,2546,"tags=38%, list=18%, signal=31%","130271/6840/29767/2059/120/23075/10677/85477/5290/29766/55604/5962/7111/51474/136319",0.477270815362862
"GO:0031639","plasminogen activation",18,-0.650695759996258,-1.8327238953885,0.00439708244197201,0.114298752630088,0.0758337903257276,1639,"tags=50%, list=12%, signal=44%","2243/2161/302/1522/6281/4241/2023/5270/5329",0.407017918923954
"GO:0051489","regulation of filopodium assembly",32,0.518894369189283,1.8324331256394,0.00399937268414116,0.107799605009236,0.0715218010289528,1573,"tags=31%, list=11%, signal=28%","27067/653464/117177/54874/23433/7043/8976/23613/5898/139818",0.407017918923954
"GO:0010745","negative regulation of macrophage derived foam cell differentiation",10,0.737048083053135,1.83148521527532,0.00268477683873897,0.0824431234599232,0.0546985368990992,906,"tags=40%, list=6%, signal=37%","19/5465/3685/23461",0.431707695803346
"GO:0019731","antibacterial humoral response",30,-0.558979093254719,-1.8217653035891,0.00258510629016642,0.0816671212957952,0.054183682764188,1946,"tags=30%, list=14%, signal=26%","2197/6590/2243/5266/8970/8349/3017/85236/1755",0.431707695803346
"GO:0045669","positive regulation of osteoblast differentiation",39,0.497793111584938,1.8215973832148,0.00167895385427552,0.0605247413970733,0.0401563485428301,1851,"tags=31%, list=13%, signal=27%","10979/93/658/860/92/5530/51430/657/7473/659/10413/4090",0.45505986738723
"GO:0042573","retinoic acid metabolic process",16,-0.637053641847633,-1.81121969479697,0.00834798441954701,0.156218969583625,0.103646595537625,848,"tags=25%, list=6%, signal=24%","8644/10170/126/29785",0.380730400722792
"GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",19,-0.61645007082117,-1.80745004204323,0.00733248884229601,0.146550015092964,0.0972315345624035,3162,"tags=63%, list=22%, signal=49%","28978/666/255027/284114/10572/7755/578/292/54978/8326/2931/79594",0.407017918923954
"GO:0010273","detoxification of copper ion",9,-0.781750409809428,-1.80328131957486,0.00165045158545406,0.0602363572430313,0.0399650143159234,1350,"tags=67%, list=10%, signal=60%","4494/11315/4501/4493/4489/4502",0.45505986738723
"GO:1905091","positive regulation of type 2 mitophagy",9,-0.779079405348991,-1.79712005328376,0.00177989699248649,0.0622540162372062,0.0413036704743879,1441,"tags=44%, list=10%, signal=40%","65018/11140/7416/79594",0.45505986738723
"GO:0032200","telomere organization",164,-0.40629350526065,-1.79589233389235,3.39200318677762e-05,0.00249142634068816,0.00165298656708179,2786,"tags=35%, list=20%, signal=29%","85456/10575/6117/8352/51750/5499/10445/56252/197370/2547/80198/64858/5394/9212/3183/1017/11284/4609/6714/10574/5976/55505/4000/3184/7517/23381/54552/3104/5888/29844/8370/54984/7014/328/55651/10459/65057/56160/6118/7203/125476/55135/554313/2067/3021/5371/54433/22948/142/5514/79035/24144/54386/2237/8607/10856/7515/3978",0.557332238758646
"GO:0010649","regulation of cell communication by electrical coupling",11,0.685474900676352,1.79032765700281,0.00463192885219375,0.116812076976354,0.0775013055619796,920,"tags=36%, list=7%, signal=34%","5144/288/817/444",0.407017918923954
"GO:0046777","protein autophosphorylation",93,0.403195893793387,1.78945901620385,0.00017468910923775,0.0114052578431225,0.0075670461136645,2665,"tags=33%, list=19%, signal=27%","79834/23043/3480/3717/5613/23235/54206/9262/22853/4067/9706/27102/4117/65975/23604/3643/6789/92597/1859/2932/9943/9770/10040/2045/440275/51765/6872/9748/225689/7294/200576",0.518848077743792
"GO:0010755","regulation of plasminogen activation",15,-0.657162858539327,-1.78766775652499,0.00567061718334253,0.127177658661529,0.084378557763163,1559,"tags=53%, list=11%, signal=48%","2161/302/1522/6281/4241/2023/5270/5329",0.407017918923954
"GO:0043032","positive regulation of macrophage activation",13,-0.681344959482515,-1.78351366030098,0.00732760904699036,0.146550015092964,0.0972315345624035,1526,"tags=38%, list=11%, signal=34%","3735/1050/90865/9173/3566",0.407017918923954
"GO:0006686","sphingomyelin biosynthetic process",12,0.664506737913459,1.78138935703698,0.00959928829399732,0.169385639686271,0.112382285795624,1766,"tags=42%, list=12%, signal=36%","259230/9517/142891/166929/10087",0.380730400722792
"GO:0010887","negative regulation of cholesterol storage",8,0.757747518763172,1.78094239110377,0.00357279431729558,0.0990270726812682,0.0657014892418436,243,"tags=38%, list=2%, signal=37%","19/158219/5465",0.431707695803346
"GO:0002431","Fc receptor mediated stimulatory signaling pathway",23,0.55836437832273,1.7806737849468,0.00742864878817482,0.147968611116323,0.098172730427773,1818,"tags=39%, list=13%, signal=34%","5747/961/5795/4067/2534/5581/55198/26060/10451",0.407017918923954
"GO:0060396","growth hormone receptor signaling pathway",20,0.575685883223519,1.77699407714849,0.00574723378784959,0.128118011057486,0.085002453341954,1179,"tags=40%, list=8%, signal=37%","5747/3717/3716/55777/4067/8835/1438/54741",0.407017918923954
"GO:0019233","sensory perception of pain",28,-0.554732662715719,-1.76719440008202,0.0083362281587905,0.156218969583625,0.103646595537625,837,"tags=18%, list=6%, signal=17%","2171/59344/11343/134/4923",0.380730400722792
"GO:0042117","monocyte activation",8,0.751081643997018,1.76527551176616,0.00425548537706619,0.112406726620953,0.0745784878804598,206,"tags=50%, list=1%, signal=49%","8754/2335/64332/27086",0.407017918923954
"GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin",6,0.838653050262159,1.75740735246339,0.00267106044322162,0.0824431234599232,0.0546985368990992,1185,"tags=50%, list=8%, signal=46%","55061/4179/2302",0.431707695803346
"GO:0051882","mitochondrial depolarization",16,-0.61527614030648,-1.7493036533465,0.0128001315868032,0.194970842503428,0.129357299618888,3468,"tags=62%, list=25%, signal=47%","25/215/666/3791/706/6714/1029/2537/8326/142",0.380730400722792
"GO:0031424","keratinization",26,-0.56198949851357,-1.74753563932972,0.00725883291528164,0.146550015092964,0.0972315345624035,4139,"tags=65%, list=29%, signal=46%","84518/3855/3887/3851/3892/196374/3854/2125/3868/3853/5493/5266/3858/1001/6698/6707/3852",0.407017918923954
"GO:2000234","positive regulation of rRNA processing",13,-0.666501711947552,-1.7446594288674,0.0123898307942083,0.192599591922667,0.127784046060004,2347,"tags=46%, list=17%, signal=39%","51504/51547/55352/114049/79084/10419",0.380730400722792
"GO:0006882","intracellular zinc ion homeostasis",24,-0.566522042212831,-1.74450519233013,0.00994734427476444,0.173334203673616,0.115002039437846,1848,"tags=38%, list=13%, signal=33%","7922/7780/57192/4494/23400/4501/4493/4489/4502",0.380730400722792
"GO:0006334","nucleosome assembly",60,-0.45664098428517,-1.74432744279156,0.0011064123519256,0.0461083615596796,0.0305915134008132,2678,"tags=35%, list=19%, signal=28%","8352/266812/1616/8208/55723/29855/6749/9733/54107/8370/3014/10036/8970/79903/554313/8349/3021/55506/9555/3006/83743",0.45505986738723
"GO:0061548","ganglion development",9,0.719795100749858,1.73821111328988,0.00477919405559503,0.117010601127818,0.0776330203753989,921,"tags=33%, list=7%, signal=31%","10371/7976/51804",0.407017918923954
"GO:0060416","response to growth hormone",30,0.514249529832757,1.73655632457921,0.0048536965195655,0.117852565078375,0.0781916381749738,1579,"tags=33%, list=11%, signal=30%","5747/3717/3488/3716/55777/4067/8835/1438/54741/445",0.407017918923954
"GO:0006405","RNA export from nucleus",86,-0.4360758214567,-1.73621374569921,0.0005440095022909,0.0277965203083594,0.0184421565795291,2792,"tags=33%, list=20%, signal=26%","55308/22794/11269/4116/79228/26993/7979/100101267/9883/5976/23381/84321/8563/10482/10212/2079/10189/57510/23511/5901/29107/79902/9775/23636/8021/8480/9688/65083",0.477270815362862
"GO:1900047","negative regulation of hemostasis",29,-0.536281048813038,-1.73435008913155,0.0129073617654584,0.194970842503428,0.129357299618888,4012,"tags=48%, list=28%, signal=35%","1906/7391/5055/7056/10019/5154/634/2243/2161/348/114897/7103/5270/5329",0.380730400722792
"GO:0055078","sodium ion homeostasis",16,-0.609383961716101,-1.73255148491497,0.0147082027918031,0.212870442375948,0.141233146663694,1933,"tags=38%, list=14%, signal=32%","6548/133308/483/476/54997/53827",0.380730400722792
"GO:0071360","cellular response to exogenous dsRNA",13,-0.661851004688227,-1.73248556625694,0.0134946421417157,0.202281931695718,0.134207987768172,2084,"tags=38%, list=15%, signal=33%","4938/4940/10084/79594/3661",0.380730400722792
"GO:0038180","nerve growth factor signaling pathway",9,0.716638168918869,1.73058753543167,0.00504717865116852,0.120925218195909,0.0802302512560178,2595,"tags=78%, list=18%, signal=64%","627/6272/9693/9863/8036/57498/5906",0.407017918923954
"GO:1901880","negative regulation of protein depolymerization",60,0.427300008734114,1.73031334376445,0.00126671900054185,0.0513326954978201,0.0340577020978913,2061,"tags=32%, list=15%, signal=27%","130271/6840/29767/2059/120/23075/10677/23332/50810/146057/85477/6314/5290/29766/55604/5962/4131/7111/57551",0.45505986738723
"GO:0071806","protein transmembrane transport",68,-0.451482158361125,-1.72937526494532,0.00231692784394173,0.076360045290079,0.0506625971897665,2497,"tags=38%, list=18%, signal=32%","10245/5830/23480/6748/441150/2671/140823/10953/9409/10952/563/56993/10469/100287932/29927/131474/84134/5195/29928/5192/25813/9131/80273/388552/10452/92609",0.431707695803346
"GO:0048246","macrophage chemotaxis",22,0.538134788158555,1.72444833241055,0.0100064009671802,0.173334203673616,0.115002039437846,934,"tags=27%, list=7%, signal=26%","5747/6288/57509/5795/79647/8995",0.380730400722792
"GO:0003084","positive regulation of systemic arterial blood pressure",8,-0.782261755120883,-1.72334459620822,0.00260492422507677,0.0818531269869043,0.054307091955053,1968,"tags=62%, list=14%, signal=54%","5770/1535/2022/3291/134",0.431707695803346
"GO:0010544","negative regulation of platelet activation",11,-0.683542511462248,-1.72204120991201,0.00796246471278285,0.153794198114929,0.102037832476667,3336,"tags=64%, list=24%, signal=49%","7056/10019/5154/634/348/114897/5270",0.380730400722792
"GO:0086005","ventricular cardiac muscle cell action potential",18,0.5622831256844,1.72179665182025,0.0247904990530523,0.277673299612038,0.184227896606889,1955,"tags=39%, list=14%, signal=34%","1824/23171/23327/5318/1739/388591/10008",0.352487857583619
"GO:0006787","porphyrin-containing compound catabolic process",10,-0.709845302718909,-1.71669817680506,0.00733128650663519,0.146550015092964,0.0972315345624035,1283,"tags=40%, list=9%, signal=36%","7389/4363/645/3163",0.407017918923954
"GO:0036315","cellular response to sterol",15,0.609644660136414,1.71426267295715,0.0116931953236812,0.187730097600958,0.124553282793673,1391,"tags=40%, list=10%, signal=36%","3625/19/51141/4040/5727/151556",0.380730400722792
"GO:0036376","sodium ion export across plasma membrane",9,-0.740849920325511,-1.70893523708825,0.00490237930452934,0.118544776927631,0.0786508999519359,2587,"tags=67%, list=18%, signal=55%","53826/6548/8671/483/476/53827",0.407017918923954
"GO:0006883","intracellular sodium ion homeostasis",14,-0.637304800908627,-1.70822369300233,0.013190521438558,0.198737189674274,0.13185615787478,783,"tags=29%, list=6%, signal=27%","483/476/54997/53827",0.380730400722792
"GO:0045332","phospholipid translocation",41,0.456296420730098,1.70760429550708,0.00506256018995806,0.120925218195909,0.0802302512560178,969,"tags=24%, list=7%, signal=23%","81671/19/5205/196527/55754/23120/10955/338440/440026/256987",0.407017918923954
"GO:0051168","nuclear export",158,-0.390462688673066,-1.70498728799193,0.000183213526123666,0.0117017682554637,0.00776377186894593,2150,"tags=27%, list=15%, signal=23%","7979/8498/2010/51547/100101267/9883/1029/5976/5905/7040/23381/84321/8563/10411/9531/3692/10482/10212/2810/2079/10541/11315/161424/7329/55696/27351/10204/10189/57510/23511/5901/5902/29107/79902/9775/23636/8021/23214/8480/3553/9688/65083",0.518848077743792
"GO:0034350","regulation of glial cell apoptotic process",10,0.685987761510057,1.70460580788853,0.0104283521273411,0.176590769741372,0.117162673239015,2006,"tags=60%, list=14%, signal=52%","5885/5583/2621/5578/5584/9590",0.380730400722792
"GO:0032259","methylation",200,-0.376588609445522,-1.7041299749638,7.63107759621279e-05,0.00540243517534293,0.00358435352012271,2371,"tags=26%, list=17%, signal=22%","10400/387338/51504/84705/6632/55695/6637/6301/65990/27037/23070/751071/23067/339175/1786/10528/56981/1312/10436/4809/387893/114049/23463/110599564/6839/51451/55178/3028/56978/6636/28989/6628/10322/79091/56339/196410/51603/10785/196483/9739/9757/54496/56257/79922/115708/3276/117246/7298/10419/4234/2091/55621/6633",0.538434096309916
"GO:0034453","microtubule anchoring",25,0.517388286113084,1.70130992260185,0.0121278006819269,0.190542665259365,0.126419336982163,3507,"tags=56%, list=25%, signal=42%","22981/80323/84376/23332/2932/636/9648/9857/11116/51199/11127/5108/399693/23122",0.380730400722792
"GO:0055006","cardiac cell development",44,0.459667029485021,1.6977119626982,0.00184572955096973,0.0637970990676362,0.0423274595982882,896,"tags=20%, list=6%, signal=19%","10529/27250/8470/4211/27086/5465/1525/80206/10611",0.45505986738723
"GO:0070671","response to interleukin-12",9,0.701369075286419,1.69371466950894,0.00790569658344372,0.153313112621503,0.101718646697315,1197,"tags=44%, list=8%, signal=41%","961/64332/3717/23236",0.380730400722792
"GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore",11,-0.670181260297636,-1.68838035526783,0.0116023558012215,0.187730097600958,0.124553282793673,2127,"tags=55%, list=15%, signal=46%","9212/3619/891/22933/55920/332",0.380730400722792
"GO:0001523","retinoid metabolic process",50,-0.474519405769754,-1.68757231410691,0.00248135620494235,0.0796745850286408,0.0528616947807424,1685,"tags=26%, list=12%, signal=23%","10901/231/348/84649/8824/317749/112724/8644/10170/126/3991/5950/29785",0.431707695803346
"GO:1903428","positive regulation of reactive oxygen species biosynthetic process",14,0.598404148855342,1.68303225141483,0.0175465739605395,0.232132558178594,0.154012982115925,1388,"tags=29%, list=10%, signal=26%","6648/2309/5873/6526",0.352487857583619
"GO:0002890","negative regulation of immunoglobulin mediated immune response",7,0.753540724550653,1.68271943478926,0.0156173489759551,0.216395305843057,0.143571787733178,1185,"tags=43%, list=8%, signal=39%","55061/4179/2302",0.380730400722792
"GO:0070486","leukocyte aggregation",8,-0.763030759027961,-1.68097817220821,0.00471653496303802,0.116845673177842,0.0775235956328752,776,"tags=38%, list=5%, signal=35%","5880/3553/4478",0.407017918923954
